date,count,count_10yr_avg
2018-05-29,3,NA
2018-05-30,1,NA
2018-05-31,0,NA
2018-06-01,0,NA
2018-06-02,0,NA
2018-06-03,1,NA
2018-06-04,1,NA
2018-06-05,0,NA
2018-06-06,1,NA
2018-06-07,0,NA
2018-06-08,0,NA
2018-06-09,3,NA
2018-06-10,1,NA
2018-06-11,1,NA
2018-06-12,0,NA
2018-06-13,0,NA
2018-06-14,3,NA
2018-06-15,1,NA
2018-06-16,9,NA
2018-06-17,6,NA
2018-06-18,1,NA
2018-06-19,1,NA
2018-06-20,3,NA
2018-06-21,0,NA
2018-06-22,4,NA
2018-06-23,2,NA
2018-06-24,1,NA
2018-06-25,0,NA
2018-06-26,0,NA
2018-06-27,1,NA
2018-06-28,0,NA
2018-06-29,0,NA
2018-06-30,0,NA
2018-07-01,1,NA
2018-07-02,1,NA
2018-07-03,1,NA
2018-07-04,0,NA
2018-07-05,0,NA
2018-07-06,3,NA
2018-07-07,1,NA
2018-07-08,7,NA
2018-07-09,4,NA
2018-07-10,4,NA
2018-07-11,5,NA
2018-07-12,3,NA
2018-07-13,1,NA
2018-07-14,3,NA
2018-07-15,-1,NA
2018-07-16,3,NA
2018-07-17,1,NA
2018-07-18,1,NA
2018-07-19,3,NA
2018-07-20,1,NA
2018-07-21,2,NA
2018-07-22,0,NA
2018-07-23,1,NA
2018-07-24,2,NA
2018-07-25,2,NA
2018-07-26,3,NA
2018-07-27,3,NA
2018-07-28,1,NA
2018-07-29,0,NA
2018-07-30,1,NA
2018-07-31,2,NA
2018-08-01,-1,NA
2018-08-02,0,NA
2018-08-03,0,NA
2018-08-04,1,NA
2018-08-05,1,NA
2018-08-06,1,NA
2018-08-07,0,NA
2018-08-08,0,NA
2018-08-09,0,NA
2018-08-10,2,NA
2018-08-11,0,NA
2018-08-12,0,NA
2018-08-13,1,NA
2018-08-14,0,NA
2018-08-15,0,NA
2018-08-16,0,1
2018-08-17,0,NA
2018-08-18,2,2
2018-08-19,1,NA
2018-08-20,1,1
2018-08-21,1,NA
2018-08-22,0,1
2018-08-23,1,1
2018-08-24,1,NA
2018-08-25,0,1
2018-08-26,1,NA
2018-08-27,0,1
2018-08-28,0,1
2018-08-29,2,NA
2018-08-30,0,NA
2018-08-31,0,2
2018-09-01,0,NA
2018-09-02,2,NA
2018-09-03,0,1
2018-09-04,0,1
2018-09-05,1,NA
2018-09-06,0,1
2018-09-07,0,1
2018-09-08,0,1
2018-09-09,2,NA
2018-09-10,1,1
2018-09-11,0,1
2018-09-12,1,1
2018-09-13,1,1
2018-09-14,1,1
2018-09-15,0,1
2018-09-16,2,1
2018-09-17,0,1
2018-09-18,1,1
2018-09-19,0,3
2018-09-20,0,NA
2018-09-21,0,1
2018-09-22,0,NA
2018-09-23,0,NA
2018-09-24,0,NA
2018-09-25,0,NA
2018-09-26,0,NA
2018-09-27,0,NA
2018-09-28,0,1
2018-09-29,0,NA
2018-09-30,0,NA
2018-10-01,0,NA
2018-10-02,0,NA
2018-10-03,0,NA
2018-10-04,0,NA
2018-10-05,0,NA
2018-10-06,0,NA
2018-10-07,0,NA
2018-10-08,0,NA
2018-10-09,0,NA
2018-10-10,0,NA
2018-10-11,0,NA
2018-10-12,0,NA
2018-10-13,1,NA
2018-10-14,0,NA
2018-10-15,0,NA
2018-10-16,0,NA
2018-10-17,0,NA
2018-10-18,0,NA
2018-10-19,0,NA
2018-10-20,0,NA
2018-10-21,0,NA
2018-10-22,0,NA
2018-10-23,0,NA
2018-10-24,0,NA
2018-10-25,0,NA
2018-10-26,0,NA
2018-10-27,0,NA
2018-10-28,0,NA
2018-10-29,0,NA
2018-10-30,0,NA
2018-10-31,0,NA
2018-11-01,0,NA
2018-11-02,0,NA
2018-11-03,0,NA
2018-11-04,0,NA
2018-11-05,0,NA
2018-11-06,0,NA
2018-11-07,0,NA
2018-11-08,0,NA
2018-11-09,0,NA
2018-11-10,0,NA
2018-11-11,0,NA
2018-11-12,0,NA
2018-11-13,0,NA
2018-11-14,0,NA
2018-11-15,0,NA
2019-05-01,0,NA
2019-05-02,0,NA
2019-05-03,0,NA
2019-05-04,0,NA
2019-05-05,0,NA
2019-05-06,0,NA
2019-05-07,0,NA
2019-05-08,0,NA
2019-05-09,0,NA
2019-05-10,0,NA
2019-05-11,0,NA
2019-05-12,0,NA
2019-05-13,0,NA
2019-05-14,0,NA
2019-05-15,0,NA
2019-05-16,0,NA
2019-05-17,0,NA
2019-05-18,0,NA
2019-05-19,0,NA
2019-05-20,0,NA
2019-05-21,0,NA
2019-05-22,0,NA
2019-05-23,0,NA
2019-05-24,0,NA
2019-05-25,0,1
2019-05-26,0,1
2019-05-27,0,1
2019-05-28,0,1
2019-05-29,0,NA
2019-05-30,0,NA
2019-05-31,0,NA
2019-06-01,0,NA
2019-06-02,0,NA
2019-06-03,0,NA
2019-06-04,0,NA
2019-06-05,0,NA
2019-06-06,0,NA
2019-06-07,0,NA
2019-06-08,0,NA
2019-06-09,0,NA
2019-06-10,0,NA
2019-06-11,0,NA
2019-06-12,0,NA
2019-06-13,0,NA
2019-06-14,0,NA
2019-06-15,0,NA
2019-06-16,0,1
2019-06-17,0,1
2019-06-18,0,NA
2019-06-19,0,NA
2019-06-20,0,NA
2019-06-21,0,NA
2019-06-22,0,NA
2019-06-23,0,NA
2019-06-24,0,NA
2019-06-25,0,NA
2019-06-26,0,NA
2019-06-27,0,NA
2019-06-28,0,NA
2019-06-29,0,NA
2019-06-30,0,NA
2019-07-01,0,NA
2019-07-02,0,NA
2019-07-03,0,NA
2019-07-04,0,NA
2019-07-05,0,NA
2019-07-06,0,NA
2019-07-07,0,NA
2019-07-08,0,1
2019-07-09,0,1
2019-07-10,0,NA
2019-07-11,0,1
2019-07-12,0,NA
2019-07-13,0,NA
2019-07-14,0,NA
2019-07-15,0,NA
2019-07-16,1,NA
2019-07-17,0,NA
2019-07-18,0,NA
2019-07-19,0,NA
2019-07-20,2,NA
2019-07-21,0,1
2019-07-22,1,NA
2019-07-23,0,NA
2019-07-24,0,NA
2019-07-25,0,NA
2019-07-26,0,1
2019-07-27,0,NA
2019-07-28,0,NA
2019-07-29,1,NA
2019-07-30,1,NA
2019-07-31,2,NA
2019-08-01,0,NA
2019-08-02,0,NA
2019-08-03,0,NA
2019-08-04,0,NA
2019-08-05,1,NA
2019-08-06,0,NA
2019-08-07,0,NA
2019-08-08,0,NA
2019-08-09,1,NA
2019-08-10,1,NA
2019-08-11,0,NA
2019-08-12,0,NA
2019-08-13,0,NA
2019-08-14,1,NA
2019-08-15,0,NA
2019-08-16,0,NA
2019-08-17,0,NA
2019-08-18,0,2
2019-08-19,0,1
2019-08-20,0,1
2019-08-21,0,NA
2019-08-22,0,1
2019-08-23,0,1
2019-08-24,0,1
2019-08-25,0,1
2019-08-26,0,NA
2019-08-27,0,1
2019-08-28,0,1
2019-08-29,0,NA
2019-08-30,1,NA
2019-08-31,0,2
2019-09-01,1,NA
2019-09-02,0,NA
2019-09-03,0,NA
2019-09-04,0,1
2019-09-05,0,NA
2019-09-06,0,1
2019-09-07,0,1
2019-09-08,0,1
2019-09-09,0,NA
2019-09-10,0,1
2019-09-11,0,1
2019-09-12,0,1
2019-09-13,0,1
2019-09-14,0,1
2019-09-15,0,1
2019-09-16,0,1
2019-09-17,0,1
2019-09-18,0,1
2019-09-19,0,3
2019-09-20,0,NA
2019-09-21,0,1
2019-09-22,0,NA
2019-09-23,0,NA
2019-09-24,0,NA
2019-09-25,0,NA
2019-09-26,0,NA
2019-09-27,0,NA
2019-09-28,0,1
2019-09-29,0,NA
2019-09-30,0,NA
2019-10-01,0,NA
2019-10-02,0,NA
2019-10-03,0,NA
2019-10-04,0,NA
2019-10-05,0,NA
2019-10-06,0,NA
2019-10-07,0,NA
2019-10-08,0,NA
2019-10-09,0,NA
2019-10-10,0,NA
2019-10-11,0,NA
2019-10-12,0,NA
2019-10-13,0,NA
2019-10-14,0,NA
2019-10-15,0,NA
2019-10-16,0,NA
2019-10-17,0,NA
2019-10-18,0,NA
2019-10-19,0,NA
2019-10-20,0,NA
2019-10-21,0,NA
2019-10-22,0,NA
2019-10-23,0,NA
2019-10-24,0,NA
2019-10-25,0,NA
2019-10-26,0,NA
2019-10-27,0,NA
2019-10-28,0,NA
2019-10-29,0,NA
2019-10-30,0,NA
2019-10-31,0,NA
2019-11-01,0,NA
2019-11-02,0,NA
2019-11-03,0,NA
2019-11-04,0,NA
2019-11-05,0,NA
2019-11-06,0,NA
2019-11-07,0,NA
2019-11-08,0,NA
2019-11-09,0,NA
2019-11-10,0,NA
2019-11-11,0,NA
2019-11-12,0,NA
2019-11-13,0,NA
2019-11-14,0,NA
2019-11-15,0,NA
2020-05-01,0,NA
2020-05-02,0,NA
2020-05-03,0,NA
2020-05-04,0,NA
2020-05-05,0,NA
2020-05-06,0,NA
2020-05-07,0,NA
2020-05-08,0,NA
2020-05-09,0,NA
2020-05-10,0,NA
2020-05-11,0,NA
2020-05-12,0,NA
2020-05-13,0,NA
2020-05-14,0,NA
2020-05-15,0,NA
2020-05-16,0,NA
2020-05-17,0,NA
2020-05-18,0,NA
2020-05-19,0,NA
2020-05-20,0,NA
2020-05-21,0,NA
2020-05-22,0,NA
2020-05-23,0,NA
2020-05-24,0,NA
2020-05-25,0,1
2020-05-26,0,1
2020-05-27,0,1
2020-05-28,0,1
2020-05-29,0,NA
2020-05-30,0,NA
2020-05-31,0,NA
2020-06-01,0,NA
2020-06-02,0,NA
2020-06-03,0,NA
2020-06-04,0,NA
2020-06-05,0,NA
2020-06-06,0,NA
2020-06-07,0,NA
2020-06-08,0,NA
2020-06-09,0,NA
2020-06-10,0,NA
2020-06-11,0,NA
2020-06-12,0,NA
2020-06-13,0,NA
2020-06-14,0,NA
2020-06-15,0,NA
2020-06-16,0,1
2020-06-17,0,1
2020-06-18,0,NA
2020-06-19,0,NA
2020-06-20,0,NA
2020-06-21,0,NA
2020-06-22,0,NA
2020-06-23,0,NA
2020-06-24,0,NA
2020-06-25,0,NA
2020-06-26,0,NA
2020-06-27,0,NA
2020-06-28,0,NA
2020-06-29,0,NA
2020-06-30,0,NA
2020-07-01,0,NA
2020-07-02,0,NA
2020-07-03,0,NA
2020-07-04,0,NA
2020-07-05,0,NA
2020-07-06,0,NA
2020-07-07,0,NA
2020-07-08,0,1
2020-07-09,0,1
2020-07-10,0,NA
2020-07-11,0,1
2020-07-12,0,NA
2020-07-13,0,NA
2020-07-14,0,NA
2020-07-15,0,NA
2020-07-16,0,NA
2020-07-17,0,NA
2020-07-18,0,NA
2020-07-19,0,NA
2020-07-20,0,NA
2020-07-21,0,1
2020-07-22,0,NA
2020-07-23,1,NA
2020-07-24,0,NA
2020-07-25,0,NA
2020-07-26,0,1
2020-07-27,0,NA
2020-07-28,0,NA
2020-07-29,0,NA
2020-07-30,0,1
2020-07-31,0,NA
2020-08-01,1,NA
2020-08-02,0,NA
2020-08-03,0,NA
2020-08-04,0,NA
2020-08-05,0,NA
2020-08-06,0,NA
2020-08-07,0,NA
2020-08-08,0,NA
2020-08-09,0,NA
2020-08-10,0,NA
2020-08-11,0,NA
2020-08-12,0,NA
2020-08-13,0,NA
2020-08-14,0,NA
2020-08-15,0,NA
2020-08-16,0,NA
2020-08-17,0,NA
2020-08-18,0,2
2020-08-19,0,NA
2020-08-20,0,1
2020-08-21,0,NA
2020-08-22,1,NA
2020-08-23,2,1
2020-08-24,0,1
2020-08-25,1,NA
2020-08-26,0,NA
2020-08-27,0,1
2020-08-28,0,1
2020-08-29,0,NA
2020-08-30,1,NA
2020-08-31,0,2
2020-09-01,1,1
2020-09-02,0,NA
2020-09-03,0,NA
2020-09-04,0,1
2020-09-05,1,NA
2020-09-06,0,1
2020-09-07,0,1
2020-09-08,0,1
2020-09-09,0,NA
2020-09-10,1,1
2020-09-11,1,1
2020-09-12,1,1
2020-09-13,0,1
2020-09-14,0,1
2020-09-15,0,1
2020-09-16,0,1
2020-09-17,1,1
2020-09-18,1,1
2020-09-19,0,3
2020-09-20,1,NA
2020-09-21,0,1
2020-09-22,0,NA
2020-09-23,1,NA
2020-09-24,0,NA
2020-09-25,0,NA
2020-09-26,0,NA
2020-09-27,0,NA
2020-09-28,0,1
2020-09-29,0,NA
2020-09-30,0,NA
2020-10-01,0,NA
2020-10-02,0,NA
2020-10-03,4,NA
2020-10-04,0,NA
2020-10-05,0,NA
2020-10-06,0,NA
2020-10-07,0,NA
2020-10-08,0,NA
2020-10-09,0,NA
2020-10-10,0,NA
2020-10-11,0,NA
2020-10-12,0,NA
2020-10-13,0,NA
2020-10-14,0,NA
2020-10-15,0,NA
2020-10-16,0,NA
2020-10-17,0,NA
2020-10-18,0,NA
2020-10-19,0,NA
2020-10-20,0,NA
2020-10-21,0,NA
2020-10-22,0,NA
2020-10-23,0,NA
2020-10-24,0,NA
2020-10-25,0,NA
2020-10-26,0,NA
2020-10-27,0,NA
2020-10-28,0,NA
2020-10-29,0,NA
2020-10-30,0,NA
2020-10-31,0,NA
2020-11-01,0,NA
2020-11-02,0,NA
2020-11-03,0,NA
2020-11-04,0,NA
2020-11-05,0,NA
2020-11-06,0,NA
2020-11-07,0,NA
2020-11-08,0,NA
2020-11-09,0,NA
2020-11-10,0,NA
2020-11-11,0,NA
2020-11-12,0,NA
2020-11-13,0,NA
2020-11-14,0,NA
2020-11-15,0,NA
2020-11-21,0,NA
2020-12-04,0,NA
2021-05-01,0,NA
2021-05-02,0,NA
2021-05-03,0,NA
2021-05-04,0,NA
2021-05-05,0,NA
2021-05-06,0,NA
2021-05-07,0,NA
2021-05-08,0,NA
2021-05-09,0,NA
2021-05-10,0,NA
2021-05-11,0,NA
2021-05-12,0,NA
2021-05-13,0,NA
2021-05-14,0,NA
2021-05-15,0,NA
2021-05-16,0,NA
2021-05-17,0,NA
2021-05-18,0,NA
2021-05-19,0,NA
2021-05-20,0,NA
2021-05-21,0,NA
2021-05-22,0,NA
2021-05-23,0,NA
2021-05-24,0,NA
2021-05-25,0,1
2021-05-26,0,1
2021-05-27,0,1
2021-05-28,0,1
2021-05-29,0,NA
2021-05-30,0,NA
2021-05-31,0,NA
2021-06-01,0,NA
2021-06-02,0,NA
2021-06-03,0,NA
2021-06-04,0,NA
2021-06-05,0,NA
2021-06-06,0,NA
2021-06-07,0,NA
2021-06-08,0,NA
2021-06-09,0,NA
2021-06-10,0,NA
2021-06-11,0,NA
2021-06-12,0,NA
2021-06-13,0,NA
2021-06-14,0,NA
2021-06-15,0,NA
2021-06-16,0,1
2021-06-17,0,1
2021-06-18,0,NA
2021-06-19,0,NA
2021-06-20,0,NA
2021-06-21,0,NA
2021-06-22,0,NA
2021-06-23,0,NA
2021-06-24,0,NA
2021-06-25,0,NA
2021-06-26,0,NA
2021-06-27,0,NA
2021-06-28,0,NA
2021-06-29,0,NA
2021-06-30,0,NA
2021-07-01,0,NA
2021-07-02,0,NA
2021-07-03,0,NA
2021-07-04,0,NA
2021-07-05,0,NA
2021-07-06,0,NA
2021-07-07,0,NA
2021-07-08,0,1
2021-07-09,0,1
2021-07-10,0,NA
2021-07-11,0,1
2021-07-12,0,NA
2021-07-13,0,NA
2021-07-14,0,NA
2021-07-15,0,NA
2021-07-16,1,NA
2021-07-17,0,NA
2021-07-18,0,NA
2021-07-19,0,NA
2021-07-20,0,NA
2021-07-21,0,1
2021-07-22,0,NA
2021-07-23,0,1
2021-07-24,0,NA
2021-07-25,0,NA
2021-07-26,0,NA
2021-07-27,0,NA
2021-07-28,0,NA
2021-07-29,0,NA
2021-07-30,0,1
2021-07-31,0,NA
2021-08-01,0,NA
2021-08-02,0,NA
2021-08-03,0,NA
2021-08-04,0,NA
2021-08-05,0,NA
2021-08-06,0,NA
2021-08-07,0,NA
2021-08-08,0,NA
2021-08-09,0,NA
2021-08-10,0,NA
2021-08-11,1,NA
2021-08-12,0,NA
2021-08-13,0,NA
2021-08-14,0,NA
2021-08-15,0,NA
2021-08-16,0,NA
2021-08-17,0,NA
2021-08-18,0,2
2021-08-19,0,NA
2021-08-20,0,1
2021-08-21,0,NA
2021-08-22,0,1
2021-08-23,0,1
2021-08-24,0,1
2021-08-25,0,1
2021-08-26,0,NA
2021-08-27,0,1
2021-08-28,0,1
2021-08-29,0,NA
2021-08-30,0,1
2021-08-31,0,2
2021-09-01,1,1
2021-09-02,1,NA
2021-09-03,0,NA
2021-09-04,0,1
2021-09-05,0,1
2021-09-06,1,1
2021-09-07,0,1
2021-09-08,1,1
2021-09-09,2,NA
2021-09-10,0,1
2021-09-11,0,1
2021-09-12,1,1
2021-09-13,0,1
2021-09-14,0,1
2021-09-15,1,1
2021-09-16,0,1
2021-09-17,0,1
2021-09-18,0,2
2021-09-19,0,3
2021-09-20,0,NA
2021-09-21,0,1
2021-09-22,0,NA
2021-09-23,0,NA
2021-09-24,0,NA
2021-09-25,0,NA
2021-09-26,0,NA
2021-09-27,0,NA
2021-09-28,0,NA
2021-09-29,0,NA
2021-09-30,0,NA
2021-10-01,0,NA
2021-10-02,0,NA
2021-10-03,0,1
2021-10-04,0,NA
2021-10-05,0,NA
2021-10-06,1,NA
2021-10-07,0,NA
2021-10-08,0,NA
2021-10-09,0,NA
2021-10-10,0,NA
2021-10-11,0,NA
2021-10-12,0,NA
2021-10-13,0,NA
2021-10-14,0,NA
2021-10-15,0,NA
2021-10-16,0,NA
2021-10-17,0,NA
2021-10-18,0,NA
2021-10-19,0,NA
2021-10-20,0,NA
2021-10-21,0,NA
2021-10-22,0,NA
2021-10-23,0,NA
2021-10-24,0,NA
2021-10-25,0,NA
2021-10-26,0,NA
2021-10-27,0,NA
2021-10-28,0,NA
2021-10-29,0,NA
2021-10-30,0,NA
2021-10-31,0,NA
2021-11-01,0,NA
2021-11-02,0,NA
2021-11-03,0,NA
2021-11-04,0,NA
2021-11-05,0,NA
2021-11-06,0,NA
2021-11-07,0,NA
2021-11-08,0,NA
2021-11-09,0,NA
2021-11-10,0,NA
2021-11-11,0,NA
2021-11-12,0,NA
2021-11-13,0,NA
2021-11-14,0,NA
2021-11-15,0,NA
2021-11-21,0,NA
2021-12-04,0,NA
2022-05-01,0,NA
2022-05-02,0,NA
2022-05-03,0,NA
2022-05-04,0,NA
2022-05-05,0,NA
2022-05-06,0,NA
2022-05-07,0,NA
2022-05-08,0,NA
2022-05-09,0,NA
2022-05-10,0,NA
2022-05-11,0,NA
2022-05-12,0,NA
2022-05-13,0,NA
2022-05-14,0,NA
2022-05-15,0,NA
2022-05-16,0,NA
2022-05-17,0,NA
2022-05-18,0,NA
2022-05-19,0,NA
2022-05-20,0,NA
2022-05-21,0,NA
2022-05-22,0,NA
2022-05-23,0,NA
2022-05-24,0,NA
2022-05-25,0,1
2022-05-26,0,1
2022-05-27,0,1
2022-05-28,0,1
2022-05-29,0,NA
2022-05-30,0,NA
2022-05-31,0,NA
2022-06-01,0,NA
2022-06-02,0,NA
2022-06-03,0,NA
2022-06-04,0,NA
2022-06-05,0,NA
2022-06-06,0,NA
2022-06-07,0,NA
2022-06-08,0,NA
2022-06-09,0,NA
2022-06-10,0,NA
2022-06-11,0,NA
2022-06-12,0,NA
2022-06-13,0,NA
2022-06-14,0,NA
2022-06-15,0,NA
2022-06-16,0,1
2022-06-17,0,1
2022-06-18,0,NA
2022-06-19,0,NA
2022-06-20,0,NA
2022-06-21,0,NA
2022-06-22,0,NA
2022-06-23,0,NA
2022-06-24,0,NA
2022-06-25,1,NA
2022-06-26,0,NA
2022-06-27,0,NA
2022-06-28,0,NA
2022-06-29,0,NA
2022-06-30,1,NA
2022-07-01,0,NA
2022-07-02,0,NA
2022-07-03,0,NA
2022-07-04,0,NA
2022-07-05,0,NA
2022-07-06,0,NA
2022-07-07,0,NA
2022-07-08,0,1
2022-07-09,0,1
2022-07-10,0,NA
2022-07-11,0,1
2022-07-12,0,NA
2022-07-13,0,NA
2022-07-14,0,NA
2022-07-15,0,NA
2022-07-16,0,1
2022-07-17,0,NA
2022-07-18,0,NA
2022-07-19,0,NA
2022-07-20,0,NA
2022-07-21,0,1
2022-07-22,0,NA
2022-07-23,0,1
2022-07-24,0,NA
2022-07-25,1,NA
2022-07-26,1,NA
2022-07-27,2,NA
2022-07-28,1,NA
2022-07-29,0,NA
2022-07-30,0,1
2022-07-31,0,NA
2022-08-01,0,NA
2022-08-02,1,NA
2022-08-03,1,NA
2022-08-04,1,NA
2022-08-05,0,NA
2022-08-06,0,NA
2022-08-07,2,NA
2022-08-08,3,NA
2022-08-09,4,NA
2022-08-10,1,NA
2022-08-11,2,NA
2022-08-12,2,NA
2022-08-13,1,NA
2022-08-14,3,NA
2022-08-15,4,NA
2022-08-16,3,NA
2022-08-17,2,NA
2022-08-18,4,2
2022-08-19,4,NA
2022-08-20,2,1
2022-08-21,5,NA
2022-08-22,7,1
2022-08-23,35,1
2022-08-24,27,1
2022-08-25,23,1
2022-08-26,53,NA
2022-08-27,29,1
2022-08-28,23,1
2022-08-29,64,NA
2022-08-30,43,1
2022-08-31,58,2
2022-09-01,94,1
2022-09-02,75,1
2022-09-03,61,NA
2022-09-04,48,1
2022-09-05,47,1
2022-09-06,128,1
2022-09-07,68,1
2022-09-08,29,1
2022-09-09,19,1
2022-09-10,41,1
2022-09-11,39,1
2022-09-12,49,1
2022-09-13,27,1
2022-09-14,7,1
2022-09-15,13,1
2022-09-16,17,1
2022-09-17,6,1
2022-09-18,125,2
2022-09-19,79,3
2022-09-20,36,NA
2022-09-21,16,1
2022-09-22,16,NA
2022-09-23,7,NA
2022-09-24,20,NA
2022-09-25,46,NA
2022-09-26,23,NA
2022-09-27,14,NA
2022-09-28,10,NA
2022-09-29,2,NA
2022-09-30,2,NA
2022-10-01,6,NA
2022-10-02,6,NA
2022-10-03,7,1
2022-10-04,8,NA
2022-10-05,22,NA
2022-10-06,11,NA
2022-10-07,6,NA
2022-10-08,5,NA
2022-10-09,3,NA
2022-10-10,1,NA
2022-10-11,6,NA
2022-10-12,4,NA
2022-10-13,2,NA
2022-10-14,4,NA
2022-10-15,2,NA
2022-10-16,0,NA
2022-10-17,0,NA
2022-10-18,0,NA
2022-10-19,0,NA
2022-10-20,0,NA
2022-10-21,1,NA
2022-10-22,1,NA
2022-10-23,1,NA
2022-10-24,0,NA
2022-10-25,0,NA
2022-10-26,0,NA
2022-10-27,0,NA
2022-10-28,1,NA
2022-10-29,0,NA
2022-10-30,0,NA
2022-10-31,0,NA
2022-11-01,1,NA
2022-11-02,1,NA
2022-11-03,0,NA
2022-11-04,2,NA
2022-11-05,0,NA
2022-11-06,0,NA
2022-11-07,0,NA
2022-11-08,3,NA
2022-11-09,0,NA
2022-11-10,2,NA
2022-11-11,0,NA
2022-11-12,0,NA
2022-11-13,0,NA
2022-11-14,0,NA
2022-11-15,0,NA
2022-11-21,0,NA
2022-12-04,0,NA
2023-05-01,0,NA
2023-05-02,0,NA
2023-05-03,0,NA
2023-05-04,0,NA
2023-05-05,0,NA
2023-05-06,0,NA
2023-05-07,0,NA
2023-05-08,0,NA
2023-05-09,0,NA
2023-05-10,0,NA
2023-05-11,0,NA
2023-05-12,0,NA
2023-05-13,0,NA
2023-05-14,0,NA
2023-05-15,0,NA
2023-05-16,7,NA
2023-05-17,16,NA
2023-05-18,16,NA
2023-05-19,5,NA
2023-05-20,22,NA
2023-05-21,7,NA
2023-05-22,11,NA
2023-05-23,0,NA
2023-05-24,0,NA
2023-05-25,0,1
2023-05-26,1,1
2023-05-27,1,1
2023-05-28,1,1
2023-05-29,0,NA
2023-05-30,0,NA
2023-05-31,1,NA
2023-06-01,1,NA
2023-06-02,0,NA
2023-06-03,0,NA
2023-06-04,0,NA
2023-06-05,0,NA
2023-06-06,0,NA
2023-06-07,0,NA
2023-06-08,2,NA
2023-06-09,0,NA
2023-06-10,1,NA
2023-06-11,0,NA
2023-06-12,0,NA
2023-06-13,0,NA
2023-06-14,1,NA
2023-06-15,0,NA
2023-06-16,0,1
2023-06-17,0,1
2023-06-18,0,NA
2023-06-19,0,NA
2023-06-20,2,NA
2023-06-21,0,NA
2023-06-22,1,NA
2023-06-23,0,NA
2023-06-24,0,NA
2023-06-25,0,NA
2023-06-26,1,NA
2023-06-27,5,NA
2023-06-28,0,NA
2023-06-29,0,NA
2023-06-30,3,NA
2023-07-01,2,NA
2023-07-02,1,NA
2023-07-03,5,NA
2023-07-04,1,NA
2023-07-05,1,NA
2023-07-06,0,NA
2023-07-07,1,NA
2023-07-08,1,1
2023-07-09,3,1
2023-07-10,0,NA
2023-07-11,1,1
2023-07-12,1,NA
2023-07-13,3,NA
2023-07-14,4,NA
2023-07-15,2,NA
2023-07-16,3,1
2023-07-17,6,NA
2023-07-18,11,NA
2023-07-19,5,NA
2023-07-20,4,NA
2023-07-21,7,1
2023-07-22,6,NA
2023-07-23,3,1
2023-07-24,8,NA
2023-07-25,7,NA
2023-07-26,12,1
2023-07-27,10,1
2023-07-28,8,NA
2023-07-29,4,NA
2023-07-30,4,1
2023-07-31,4,NA
2023-08-01,6,NA
2023-08-02,1,NA
2023-08-03,11,NA
2023-08-04,2,NA
2023-08-05,2,NA
2023-08-06,0,NA
2023-08-07,2,NA
2023-08-08,4,1
2023-08-09,16,1
2023-08-10,4,1
2023-08-11,7,NA
2023-08-12,10,1
2023-08-13,9,NA
2023-08-14,6,1
2023-08-15,9,1
2023-08-16,27,1
2023-08-17,18,1
2023-08-18,23,2
2023-08-19,26,1
2023-08-20,19,1
2023-08-21,10,1
2023-08-22,8,1
2023-08-23,10,4
2023-08-24,7,3
2023-08-25,4,3
2023-08-26,4,6
2023-08-27,15,4
2023-08-28,14,3
2023-08-29,27,7
2023-08-30,11,5
2023-08-31,15,8
2023-09-01,16,10
2023-09-02,5,8
2023-09-03,11,7
2023-09-04,22,5
2023-09-05,9,5
2023-09-06,1,13
2023-09-07,3,7
2023-09-08,1,4
2023-09-09,0,3
2023-09-10,0,5
2023-09-11,1,5
2023-09-12,5,6
2023-09-13,7,4
2023-09-14,7,2
2023-09-15,6,3
2023-09-16,1,2
2023-09-17,0,1
2023-09-18,2,14
2023-09-19,0,11
2023-09-20,3,4
2023-09-21,3,2
2023-09-22,0,2
2023-09-23,1,1
2023-09-24,1,2
2023-09-25,0,5
2023-09-26,1,3
2023-09-27,0,2
2023-09-28,0,1
2023-09-29,1,1
2023-09-30,0,NA
2023-10-01,0,1
2023-10-02,0,1
2023-10-03,1,1
2023-10-04,2,1
2023-10-05,1,2
2023-10-06,2,1
2023-10-07,8,1
2023-10-08,1,1
2023-10-09,2,1
2023-10-10,0,NA
2023-10-11,2,1
2023-10-12,0,NA
2023-10-13,0,NA
2023-10-14,0,NA
2023-10-15,0,NA
2023-10-16,1,NA
2023-10-17,0,NA
2023-10-18,0,NA
2023-10-19,0,NA
2023-10-20,1,NA
2023-10-21,0,NA
2023-10-22,0,NA
2023-10-23,1,NA
2023-10-24,1,NA
2023-10-25,0,NA
2023-10-26,0,NA
2023-10-27,0,NA
2023-10-28,0,NA
2023-10-29,0,NA
2023-10-30,0,NA
2023-10-31,0,NA
2023-11-01,0,NA
2023-11-02,0,NA
2023-11-03,0,NA
2023-11-04,0,NA
2023-11-05,2,NA
2023-11-06,0,NA
2023-11-07,1,NA
2023-11-08,0,NA
2023-11-09,1,NA
2023-11-10,1,NA
2023-11-11,0,NA
2023-11-12,1,NA
2023-11-13,0,NA
2023-11-14,0,NA
2023-11-15,0,NA
2023-11-21,0,NA
2023-12-04,0,NA
2024-05-01,0,NA
2024-05-02,0,NA
2024-05-03,0,NA
2024-05-04,0,NA
2024-05-05,0,NA
2024-05-06,0,NA
2024-05-07,0,NA
2024-05-08,0,NA
2024-05-09,0,NA
2024-05-10,0,NA
2024-05-11,0,NA
2024-05-12,0,NA
